num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,zona_ciudad,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
2716,2021,1,21,4,3,4,4,17,1702,99,99,1,24,3,3,5,1,4,999,99,9999,99,1,1,2
2717,2021,1,21,4,3,4,4,17,1702,99,99,1,17,2,2,4,2,4,999,99,9999,99,1,2,1
2718,2021,1,1,1,1,4,4,14,1409,99,99,2,16,2,2,4,2,3,69,9,1993,3,1,2,2
2719,2021,1,15,3,2,4,4,4,408,99,99,2,30,5,5,7,1,14,6,1,2007,4,2,2,1
2720,2021,1,20,4,3,4,4,4,410,99,99,1,31,5,5,7,1,4,27,5,9999,99,6,2,1
2721,2021,1,20,4,3,4,4,4,410,99,99,1,48,8,8,10,1,4,27,5,9999,99,6,1,2
2722,2021,2,22,4,3,4,5,1,105,99,99,1,30,5,5,7,1,4,6,5,9999,99,1,2,1
2723,2021,2,19,4,3,4,5,1,101,11,11,2,24,3,3,5,1,1,48,4,2003,4,1,2,1
2724,2021,2,20,4,3,4,5,1,115,4,99,2,41,7,7,9,1,4,2,5,9999,99,6,2,2
2725,2021,2,14,3,2,4,5,1,114,99,99,2,7,1,1,2,2,4,64,5,9999,99,1,2,1
2726,2021,2,14,3,2,4,5,1,114,99,99,1,23,3,3,5,1,4,77,5,9999,99,1,2,1
2727,2021,2,14,3,2,4,5,1,114,99,99,1,17,2,2,4,2,4,77,5,9999,99,1,2,2
2728,2021,2,16,3,2,4,5,1,116,1,99,1,27,4,4,6,1,4,2,1,9999,99,1,2,1
2729,2021,2,17,3,2,4,5,1,116,99,99,1,22,3,3,5,1,4,6,1,9999,99,1,2,1
2730,2021,2,15,3,2,4,5,1,114,99,99,1,42,7,7,9,1,4,18,1,9999,99,6,2,1
2731,2021,2,7,2,1,4,5,1,116,99,99,2,23,3,3,5,1,4,2,4,2021,6,1,2,1
2732,2021,2,18,4,3,4,5,5,505,99,99,1,26,4,4,6,1,4,999,99,9999,99,1,1,2
2733,2021,2,13,3,2,4,5,13,1302,99,99,1,23,3,3,5,1,2,17,5,9999,99,1,2,1
2734,2021,2,13,3,2,4,5,13,1302,99,99,1,29,4,4,6,1,4,27,3,2014,5,1,2,1
2735,2021,2,18,4,3,4,5,2,203,99,99,1,27,4,4,6,1,4,54,1,9999,99,6,2,1
2736,2021,2,6,2,1,4,5,18,1805,99,99,1,20,3,3,5,1,3,52,5,9999,99,3,1,2
2737,2021,2,13,3,2,4,5,18,1802,99,99,1,29,4,4,6,1,4,69,1,9999,99,1,2,1
2738,2021,2,13,3,2,4,5,18,1802,99,99,1,25,4,4,6,1,4,69,1,9999,99,1,2,1
2739,2021,2,4,1,1,4,5,21,2106,99,99,1,29,4,4,6,1,4,999,99,9999,99,2,2,1
2740,2021,2,4,1,1,4,5,21,2106,99,99,1,16,2,2,4,2,4,999,99,9999,99,2,2,1
2741,2021,2,20,4,3,4,5,17,1712,99,99,1,35,6,6,8,1,4,67,5,9999,99,1,1,2
2742,2021,2,20,4,3,4,5,17,1712,99,99,1,23,3,3,5,1,4,67,5,9999,99,1,1,2
2743,2021,2,0,1,1,4,5,7,709,99,99,1,24,3,3,5,1,4,6,1,9999,99,6,2,1
2744,2021,2,20,4,3,4,5,4,416,99,99,1,32,5,5,7,1,4,96,5,2015,5,1,2,1
2745,2021,2,20,4,3,4,5,4,416,99,99,1,31,5,5,7,1,4,96,5,2015,5,1,2,1
2746,2021,3,19,4,3,4,6,1,101,1,1,1,24,3,3,5,1,4,32,5,2021,6,1,2,1
2747,2021,3,19,4,3,4,6,1,101,1,1,1,25,4,4,6,1,4,2,5,2018,5,1,2,1
2748,2021,3,19,4,3,4,6,1,101,1,1,2,49,8,8,10,1,4,2,5,2018,5,1,1,2
2749,2021,3,9,2,1,4,6,1,101,18,18,2,43,7,7,9,1,4,6,5,2017,5,1,2,1
2750,2021,3,0,1,1,4,6,1,101,25,25,2,37,6,6,8,1,2,31,2,2015,5,1,2,1
2751,2021,3,0,1,1,4,6,1,101,25,25,2,12,1,1,3,2,2,31,2,2015,5,1,2,1
2752,2021,3,0,1,1,4,6,1,101,25,25,1,46,8,8,10,1,2,28,4,2006,4,1,2,1
2753,2021,3,0,1,1,4,6,1,101,25,25,2,7,1,1,2,2,2,28,4,2006,4,1,2,1
2754,2021,3,0,1,1,4,6,1,101,25,25,1,11,1,1,3,2,2,28,4,2006,4,1,2,1
2755,2021,3,13,3,2,4,6,1,115,1,99,2,27,4,4,6,1,4,27,2,9999,99,1,2,1
2756,2021,3,13,3,2,4,6,1,115,1,99,1,29,4,4,6,1,4,27,2,9999,99,1,2,1
2757,2021,3,21,4,3,4,6,1,108,3,99,2,999,16,12,18,9,1,69,2,9999,99,1,2,1
2758,2021,3,21,4,3,4,6,1,108,3,99,1,26,4,4,6,1,1,69,2,9999,99,1,2,1
2759,2021,3,7,2,1,4,6,22,2201,99,99,1,20,3,3,5,1,4,190,5,2021,6,1,2,1
2760,2021,3,7,2,1,4,6,22,2201,99,99,1,19,2,2,4,1,4,18,5,9999,99,1,2,1
2761,2021,3,19,4,3,4,6,19,1911,99,99,1,34,5,5,7,1,4,999,99,9999,99,1,2,1
2762,2021,3,19,4,3,4,6,19,1911,99,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
2763,2021,3,20,4,3,4,6,6,614,99,99,1,33,5,5,7,1,4,999,99,9999,99,1,2,1
2764,2021,3,20,4,3,4,6,6,614,99,99,2,32,5,5,7,1,4,999,99,9999,99,1,2,1
2765,2021,3,20,4,3,4,6,6,614,99,99,1,8,1,1,2,2,4,999,99,9999,99,1,2,1
2766,2021,3,21,4,3,4,6,6,606,99,99,1,22,3,3,5,1,4,6,5,9999,99,2,1,2
2767,2021,3,21,4,3,4,6,6,606,99,99,1,19,2,2,4,1,4,6,5,9999,99,2,2,1
2768,2021,3,6,2,1,4,6,10,1001,99,99,1,19,2,2,4,1,4,190,3,9999,99,1,2,1
2769,2021,3,5,1,1,4,6,11,1103,99,99,2,34,5,5,7,1,3,69,2,9999,99,1,2,1
2770,2021,3,5,1,1,4,6,11,1103,99,99,1,43,7,7,9,1,3,69,2,9999,99,1,1,2
2771,2021,3,5,1,1,4,6,11,1103,99,99,1,0,1,1,1,2,3,69,2,9999,99,1,1,2
2772,2021,3,5,1,1,4,6,11,1103,99,99,1,16,2,2,4,2,3,69,2,9999,99,1,2,1
2773,2021,3,5,1,1,4,6,11,1103,99,99,1,18,2,2,4,1,3,69,2,9999,99,1,2,1
2774,2021,3,5,1,1,4,6,11,1103,99,99,1,11,1,1,3,2,3,69,2,9999,99,1,2,1
2775,2021,3,5,1,1,4,6,11,1103,99,99,1,8,1,1,2,2,3,69,2,9999,99,1,2,1
2776,2021,3,5,1,1,4,6,11,1103,99,99,2,5,1,1,2,2,3,69,2,9999,99,1,2,1
2777,2021,3,21,4,3,4,6,11,1103,99,99,1,40,7,7,9,1,4,999,99,9999,99,1,2,1
2778,2021,3,0,1,1,4,6,9,920,99,99,2,17,2,2,4,2,2,67,2,9999,99,1,2,1
2779,2021,3,15,3,2,4,6,13,1301,99,99,1,46,8,8,10,1,3,69,1,1986,2,1,2,2
2780,2021,3,15,3,2,4,6,13,1301,99,99,2,46,8,8,10,1,3,69,1,1986,2,1,2,1
2781,2021,3,15,3,2,4,6,13,1301,99,99,1,20,3,3,5,1,3,69,1,1986,2,1,2,2
2782,2021,3,15,3,2,4,6,13,1301,99,99,2,8,1,1,2,2,3,69,1,1986,2,1,2,2
2783,2021,3,15,3,2,4,6,13,1301,99,99,2,40,7,7,9,1,3,69,1,1986,2,1,2,2
2784,2021,3,15,3,2,4,6,13,1301,99,99,2,8,1,1,2,2,3,69,1,1986,2,1,2,2
2785,2021,3,16,3,2,4,6,2,203,99,99,1,45,8,8,10,1,3,69,2,9999,99,3,2,1
2786,2021,3,16,3,2,4,6,2,203,99,99,2,16,2,2,4,2,3,69,2,9999,99,3,2,1
2787,2021,3,16,3,2,4,6,2,203,99,99,1,45,8,8,10,1,3,69,2,9999,99,3,2,1
2788,2021,3,16,3,2,4,6,2,203,99,99,1,39,6,6,8,1,3,69,2,9999,99,3,2,1
2789,2021,3,16,3,2,4,6,2,203,99,99,1,41,7,7,9,1,3,69,2,9999,99,3,2,1
2790,2021,3,16,3,2,4,6,2,203,99,99,2,41,7,7,9,1,3,69,2,9999,99,3,2,1
2791,2021,3,16,3,2,4,6,2,203,99,99,1,7,1,1,2,2,3,69,2,9999,99,3,2,1
2792,2021,3,16,3,2,4,6,2,203,99,99,1,37,6,6,8,1,3,69,2,9999,99,3,2,1
2793,2021,3,16,3,2,4,6,2,203,99,99,1,21,3,3,5,1,3,69,2,9999,99,3,2,1
2794,2021,3,17,3,2,4,6,17,1709,99,99,1,15,2,2,4,2,4,27,1,9999,99,1,2,1
2795,2021,3,17,3,2,4,6,17,1709,99,99,1,16,2,2,4,2,4,27,1,9999,99,1,2,1
2796,2021,3,18,4,3,4,6,17,1701,99,99,1,23,3,3,5,1,4,67,5,9999,99,2,2,1
2797,2021,3,16,3,2,4,6,3,306,99,99,1,26,4,4,6,1,4,3,1,9999,99,1,2,1
2798,2021,3,16,3,2,4,6,3,306,99,99,1,999,16,12,18,9,4,3,1,9999,99,1,2,1
2799,2021,3,20,4,3,4,6,3,301,99,99,1,29,4,4,6,1,4,6,4,2021,6,1,2,1
2800,2021,3,20,4,3,4,6,3,301,99,99,1,24,3,3,5,1,4,32,6,2018,5,1,2,1
2801,2021,3,20,4,3,4,6,3,301,99,99,2,999,16,12,18,9,4,32,6,2018,5,1,2,1
2802,2021,3,19,4,3,4,6,3,304,99,99,2,9,1,1,2,2,3,69,3,9999,99,3,2,1
2803,2021,3,19,4,3,4,6,3,304,99,99,2,8,1,1,2,2,3,69,3,9999,99,3,2,1
2804,2021,3,19,4,3,4,6,3,304,99,99,2,58,10,10,12,1,3,69,3,9999,99,3,2,1
2805,2021,3,19,4,3,4,6,3,304,99,99,2,60,11,11,13,1,3,69,3,9999,99,3,2,1
2806,2021,3,19,4,3,4,6,3,304,99,99,1,18,2,2,4,1,3,69,3,9999,99,3,2,1
2807,2021,3,19,4,3,4,6,3,304,99,99,1,18,2,2,4,1,3,69,3,9999,99,3,2,1
2808,2021,3,19,4,3,4,6,3,304,99,99,2,49,8,8,10,1,3,69,3,9999,99,3,2,1
2809,2021,3,20,4,3,4,6,6,614,99,99,9,999,16,12,18,9,3,69,3,9999,99,3,2,1
2810,2021,4,11,2,1,4,7,1,101,6,6,1,21,3,3,5,1,4,6,1,2021,6,1,2,1
2811,2021,4,11,2,1,4,7,1,101,6,6,2,22,3,3,5,1,4,6,1,2021,6,1,2,1
2812,2021,4,2,1,1,4,7,1,101,9,9,1,28,4,4,6,1,4,32,5,9999,99,1,2,1
2813,2021,4,14,3,2,4,7,1,102,99,99,2,19,2,2,4,1,4,27,1,2007,4,6,2,1
2814,2021,4,15,3,2,4,7,1,115,1,99,1,999,16,12,18,9,4,999,3,9999,99,1,2,1
2815,2021,4,20,4,3,4,7,5,513,99,99,1,18,2,2,4,1,4,999,99,9999,99,1,1,2
2816,2021,4,20,4,3,4,7,5,513,99,99,2,19,2,2,4,1,4,999,99,9999,99,1,1,2
2817,2021,4,22,4,3,4,7,11,1101,1,99,1,45,8,8,10,1,1,48,5,9999,99,1,2,1
2818,2021,4,22,4,3,4,7,11,1101,1,99,1,33,5,5,7,1,1,69,4,9999,99,1,2,1
2819,2021,4,17,3,2,4,7,13,1301,99,99,1,28,4,4,6,1,2,999,6,9999,99,3,2,1
2820,2021,4,17,3,2,4,7,13,1301,99,99,2,15,2,2,4,2,2,999,6,9999,99,3,2,1
2821,2021,4,17,3,2,4,7,13,1301,99,99,2,39,6,6,8,1,2,999,6,9999,99,3,2,1
2822,2021,4,13,3,2,4,7,17,1713,99,99,1,22,3,3,5,1,4,27,1,9999,99,6,1,2
2823,2021,4,21,4,3,4,7,17,1704,99,99,1,21,3,3,5,1,4,67,5,9999,99,2,1,2
2824,2021,4,16,3,2,4,7,4,401,99,99,1,47,8,8,10,1,4,32,1,2017,5,1,2,1
2825,2021,4,22,4,3,4,7,5,513,99,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
2826,2021,4,22,4,3,4,7,5,513,99,99,2,29,4,4,6,1,4,999,99,9999,99,1,2,1
2827,2021,5,6,2,1,4,1,1,101,18,18,1,23,3,3,5,1,4,18,1,2018,5,1,2,1
2828,2021,5,20,4,3,4,1,1,101,17,17,1,20,3,3,5,1,4,64,5,2020,6,1,2,1
2829,2021,5,23,4,3,4,1,1,101,7,7,2,29,4,4,6,1,4,999,99,9999,99,6,2,1
2830,2021,5,7,2,1,4,1,1,115,12,99,1,22,3,3,5,1,4,2,3,2018,5,1,2,1
2831,2021,5,7,2,1,4,1,1,115,12,99,1,18,2,2,4,1,4,100,1,2017,5,1,2,1
2832,2021,5,15,3,2,4,1,1,115,5,99,1,25,4,4,6,1,4,18,1,2019,5,1,2,1
2833,2021,5,15,3,2,4,1,1,115,5,99,1,18,2,2,4,1,4,18,1,2019,5,1,2,1
2834,2021,5,20,4,3,4,1,22,2202,99,99,1,67,12,11,14,1,3,69,2,1985,2,1,2,1
2835,2021,5,21,4,3,4,1,20,2001,1,99,1,33,5,5,7,1,4,999,99,9999,99,1,2,1
2836,2021,5,21,4,3,4,1,16,1609,99,99,1,30,5,5,7,1,1,56,4,1998,3,1,1,2
2837,2021,5,21,4,3,4,1,16,1609,99,99,1,28,4,4,6,1,1,56,4,1998,3,1,2,1
2838,2021,5,21,4,3,4,1,16,1609,99,99,1,39,6,6,8,1,1,56,4,1998,3,1,2,1
2839,2021,5,21,4,3,4,1,16,1609,99,99,1,30,5,5,7,1,1,56,4,1998,3,1,2,2
2840,2021,5,21,4,3,4,1,16,1609,99,99,1,51,9,9,11,1,1,56,4,1998,3,1,2,1
2841,2021,5,21,4,3,4,1,16,1609,99,99,1,42,7,7,9,1,1,56,4,1998,3,1,2,1
2842,2021,6,3,1,1,4,2,1,101,6,6,2,25,4,4,6,1,4,27,5,2019,5,6,2,1
2843,2021,6,7,2,1,4,2,1,101,24,24,2,32,5,5,7,1,4,2,3,2021,6,1,2,2
2844,2021,6,9,2,1,4,2,1,101,13,13,1,33,5,5,7,1,4,27,5,9999,99,1,1,2
2845,2021,6,22,4,3,4,2,1,115,12,99,1,33,5,5,7,1,4,45,1,2012,5,1,2,1
2846,2021,6,22,4,3,4,2,1,115,12,99,1,30,5,5,7,1,4,45,1,2012,5,1,2,1
2847,2021,6,13,3,2,4,2,1,116,99,99,1,19,2,2,4,1,4,77,1,2012,5,1,2,2
2848,2021,6,13,3,2,4,2,1,116,99,99,1,22,3,3,5,1,4,67,1,9999,99,1,2,2
2849,2021,6,23,4,3,4,2,1,108,1,99,1,25,4,4,6,1,4,18,2,2017,5,6,2,1
2850,2021,6,23,4,3,4,2,1,108,1,99,1,21,3,3,5,1,4,18,2,2017,5,6,2,1
2851,2021,6,10,2,1,4,2,1,108,4,99,1,28,4,4,6,1,4,67,3,2018,5,1,2,1
2852,2021,6,9,2,1,4,2,22,2203,99,99,1,21,3,3,5,1,4,28,2,2005,4,1,2,1
2853,2021,6,19,4,3,4,2,19,1903,99,99,1,38,6,6,8,1,3,69,4,9999,99,1,2,1
2854,2021,6,10,2,1,4,2,5,501,99,99,2,25,4,4,6,1,4,27,99,2018,5,1,2,1
2855,2021,6,10,2,1,4,2,5,501,99,99,1,999,16,12,18,9,4,27,99,2018,5,1,2,1
2856,2021,6,21,4,3,4,2,6,611,99,99,1,21,3,3,5,1,4,6,2,9999,99,1,1,2
2857,2021,6,12,3,2,4,2,11,1101,99,99,2,42,7,7,9,1,4,6,1,9999,99,1,2,1
2858,2021,6,7,2,1,4,2,16,1617,99,99,1,25,4,4,6,1,3,69,1,2014,5,1,2,1
2859,2021,6,7,2,1,4,2,16,1617,99,99,1,43,7,7,9,1,3,69,1,2014,5,1,2,1
2860,2021,6,7,2,1,4,2,16,1617,99,99,1,25,4,4,6,1,3,69,1,2014,5,1,2,1
2861,2021,6,7,2,1,4,2,16,1617,99,99,1,71,13,11,15,1,3,69,1,2014,5,1,2,1
2862,2021,6,7,2,1,4,2,16,1617,99,99,1,24,3,3,5,1,3,69,2,2018,5,1,2,1
2863,2021,6,20,4,3,4,2,2,206,99,99,1,31,5,5,7,1,4,6,1,9999,99,1,2,1
2864,2021,6,18,4,3,4,2,14,1406,99,99,1,58,10,10,12,1,3,69,4,2004,4,1,1,2
2865,2021,6,18,4,3,4,2,14,1406,99,99,2,63,11,11,13,1,3,69,4,2004,4,1,2,1
2866,2021,7,5,1,1,4,3,1,117,1,99,1,32,5,5,7,1,4,999,6,9999,99,1,2,1
2867,2021,7,5,1,1,4,3,1,117,1,99,1,31,5,5,7,1,4,27,2,9999,99,1,2,1
2868,2021,7,11,2,1,4,3,1,114,99,99,1,51,9,9,11,1,3,69,1,9999,99,1,2,1
2869,2021,7,21,4,3,4,3,1,115,99,99,2,999,16,12,18,9,4,67,1,9999,99,1,2,1
2870,2021,7,21,4,3,4,3,1,115,99,99,1,999,16,12,18,9,4,67,1,9999,99,1,2,1
2871,2021,7,21,4,3,4,3,1,115,99,99,1,999,16,12,18,9,4,999,99,9999,99,1,2,1
2872,2021,7,18,4,3,4,3,1,108,6,99,1,23,3,3,5,1,4,67,5,2019,5,1,2,1
2873,2021,7,18,4,3,4,3,1,108,6,99,1,16,2,2,4,2,4,25,2,2016,5,1,2,1
2874,2021,7,21,4,3,4,3,22,2212,99,99,2,66,12,11,14,1,14,6,1,9999,99,6,2,1
2875,2021,7,21,4,3,4,3,22,2212,99,99,1,61,11,11,13,1,14,6,1,9999,99,6,2,1
2876,2021,7,14,3,2,4,3,5,501,99,99,2,22,3,3,5,1,1,52,4,2007,4,1,2,1
2877,2021,7,14,3,2,4,3,5,501,99,99,1,0,1,1,1,2,1,52,4,2007,4,1,2,1
2878,2021,7,18,4,3,4,3,5,501,99,99,1,39,6,6,8,1,1,56,4,9999,99,3,1,2
2879,2021,7,18,4,3,4,3,5,501,99,99,2,35,6,6,8,1,1,56,4,9999,99,3,2,1
2880,2021,7,18,4,3,4,3,5,501,99,99,2,14,1,1,3,2,1,56,4,9999,99,3,2,1
2881,2021,7,18,4,3,4,3,5,501,99,99,1,14,1,1,3,2,1,56,4,9999,99,3,2,1
2882,2021,7,18,4,3,4,3,5,501,99,99,1,4,1,1,1,2,1,56,4,9999,99,3,2,1
2883,2021,7,18,4,3,4,3,5,501,99,99,2,7,1,1,2,2,1,56,4,9999,99,3,2,1
2884,2021,7,18,4,3,4,3,5,501,99,99,1,1,1,1,1,2,1,56,4,9999,99,3,2,1
2885,2021,7,4,1,1,4,3,16,1604,99,99,1,51,9,9,11,1,1,999,99,9999,99,1,1,2
2886,2021,7,17,3,2,4,3,16,1601,99,99,1,24,3,3,5,1,4,2,5,2018,5,1,2,1
2887,2021,7,17,3,2,4,3,16,1601,99,99,1,18,2,2,4,1,4,32,1,9999,99,1,2,1
2888,2021,7,19,4,3,4,3,16,1601,99,99,1,999,16,12,18,9,4,999,99,9999,99,1,2,1
2889,2021,7,16,3,2,4,3,18,1801,99,99,2,28,4,4,6,1,4,27,1,9999,99,1,2,1
2890,2021,7,0,1,1,4,3,17,1714,99,99,1,999,16,12,18,9,4,18,5,9999,99,2,1,2
2891,2021,7,0,1,1,4,3,17,1714,99,99,1,999,16,12,18,9,4,18,5,9999,99,2,2,1
2892,2021,7,5,1,1,4,3,17,1707,99,99,1,21,3,3,5,1,4,18,99,9999,99,2,1,2
2893,2021,7,5,1,1,4,3,17,1707,99,99,1,20,3,3,5,1,4,18,99,9999,99,2,2,1
2894,2021,7,20,4,3,4,3,17,1711,99,99,1,24,3,3,5,1,4,999,99,9999,99,2,2,1
2895,2021,7,20,4,3,4,3,17,1711,99,99,1,33,5,5,7,1,4,999,99,9999,99,2,2,1
2896,2021,7,6,2,1,4,3,1,107,99,99,2,31,5,5,7,1,4,999,99,9999,99,6,2,1
2897,2021,8,10,2,1,4,4,1,101,18,18,1,24,3,3,5,1,4,2,4,2018,5,1,2,1
2898,2021,8,23,4,3,4,4,1,115,12,99,2,38,6,6,8,1,1,48,3,9999,99,1,2,1
2899,2021,8,15,3,2,4,4,1,108,4,99,1,23,3,3,5,1,4,999,99,9999,99,6,2,1
2900,2021,8,22,4,3,4,4,5,504,99,99,2,32,5,5,7,1,4,27,5,2016,5,1,2,1
2901,2021,8,14,3,2,4,4,6,603,99,99,1,24,3,3,5,1,4,999,1,9999,99,1,1,2
2902,2021,8,14,3,2,4,4,6,603,99,99,2,35,6,6,8,1,4,999,1,9999,99,1,2,1
2903,2021,8,6,2,1,4,4,6,608,99,99,1,64,11,11,13,1,4,999,99,9999,99,6,1,2
2904,2021,9,0,1,1,4,5,6,604,99,99,1,26,4,4,6,1,4,6,2,9999,99,6,1,2
2905,2021,8,7,2,1,4,4,17,1710,99,99,1,29,4,4,6,1,4,27,5,9999,99,1,2,1
2906,2021,8,7,2,1,4,4,17,1710,99,99,1,30,5,5,7,1,4,27,5,9999,99,1,2,1
2907,2021,8,20,4,3,4,4,4,409,99,99,1,37,6,6,8,1,4,67,5,9999,99,1,1,2
2908,2021,8,22,4,3,4,4,3,314,99,99,1,30,5,5,7,1,4,32,5,2016,5,6,2,1
2909,2021,8,23,4,3,4,4,1,101,1,1,1,999,16,12,18,9,4,6,7,9999,99,6,2,1
2910,2021,8,23,4,3,4,4,1,101,1,1,2,999,16,12,18,9,4,6,7,9999,99,6,2,1
2911,2021,9,9,2,1,4,5,1,101,12,12,1,999,16,12,18,9,1,28,2,2016,5,1,2,1
2912,2021,9,9,2,1,4,5,1,101,12,12,2,999,16,12,18,9,1,28,2,2016,5,1,2,1
2913,2021,9,9,2,1,4,5,1,101,12,12,2,8,1,1,2,2,1,28,2,2016,5,1,2,1
2914,2021,9,21,4,3,4,5,1,108,1,99,1,30,5,5,7,1,4,999,99,9999,99,6,2,1
2915,2021,9,12,3,2,4,5,5,513,99,99,2,32,5,5,7,1,4,27,1,9999,99,1,1,2
2916,2021,9,12,3,2,4,5,5,513,99,99,2,12,1,1,3,2,4,27,1,9999,99,1,2,1
2917,2021,9,20,4,3,4,5,5,511,99,99,1,999,16,12,18,9,4,6,3,9999,99,1,1,2
2918,2021,9,0,1,1,4,5,14,1403,99,99,1,31,5,5,7,1,4,999,1,2018,5,1,2,1
2919,2021,9,0,1,1,4,5,14,1403,99,99,1,40,7,7,9,1,4,999,1,2018,5,1,2,1
2920,2021,9,17,3,2,4,5,4,406,99,99,1,26,4,4,6,1,3,69,4,1992,3,1,2,1
2921,2021,9,17,3,2,4,5,4,406,99,99,2,52,9,9,11,1,3,69,4,1992,3,1,2,1
2922,2021,9,11,2,1,4,5,3,307,99,99,1,78,14,11,16,1,1,16,4,2004,4,1,2,1
2923,2021,9,11,2,1,4,5,3,307,99,99,1,12,1,1,3,2,1,16,4,2004,4,1,2,1
2924,2021,10,7,2,1,4,6,1,101,17,17,1,29,4,4,6,1,4,6,5,2008,4,1,2,1
2925,2021,10,17,3,2,4,6,1,101,18,18,1,25,4,4,6,1,4,67,1,9999,99,6,1,2
2926,2021,10,18,4,3,4,6,1,103,99,99,1,19,2,2,4,1,4,67,1,9999,99,2,1,2
2927,2021,10,10,2,1,4,6,1,102,12,99,1,999,16,12,18,9,4,6,5,9999,99,1,2,1
2928,2021,10,21,4,3,4,6,1,101,7,7,1,26,4,4,6,1,4,6,5,9999,99,1,2,1
2929,2021,10,20,4,3,4,6,1,101,12,12,1,22,3,3,5,1,4,6,3,9999,99,1,1,2
2930,2021,10,20,4,3,4,6,1,101,12,12,2,999,16,12,18,9,4,6,3,9999,99,1,2,1
2931,2021,10,15,3,2,4,6,1,115,99,99,1,27,4,4,6,1,4,27,5,9999,99,1,2,1
2932,2021,10,16,3,2,4,6,1,115,5,99,1,17,2,2,4,2,4,3,1,9999,99,1,2,1
2933,2021,10,21,4,3,4,6,1,117,99,99,1,29,4,4,6,1,4,32,1,9999,99,1,2,1
2934,2021,10,22,4,3,4,6,1,115,99,99,1,19,2,2,4,1,4,6,1,9999,99,1,2,1
2935,2021,10,22,4,3,4,6,1,117,99,99,1,19,2,2,4,1,4,999,99,9999,99,6,2,1
2936,2021,10,22,4,3,4,6,1,108,6,99,2,999,16,12,18,9,4,32,5,9999,99,1,2,1
2937,2021,10,23,4,3,4,6,1,108,4,99,1,30,5,5,7,1,4,2,1,9999,99,6,1,2
2938,2021,10,23,4,3,4,6,1,108,4,99,2,999,16,12,18,9,4,2,1,9999,99,6,1,2
2939,2021,10,18,4,3,4,6,22,2205,99,99,1,27,4,4,6,1,4,67,17,9999,99,6,2,1
2940,2021,10,18,4,3,4,6,22,2205,99,99,1,42,7,7,9,1,4,67,17,9999,99,6,2,1
2941,2021,10,19,4,3,4,6,19,1902,99,99,1,999,16,12,18,9,4,999,1,9999,99,1,1,2
2942,2021,10,18,4,3,4,6,5,501,99,99,1,38,6,6,8,1,4,32,2,2001,4,1,2,1
2943,2021,10,18,4,3,4,6,6,602,99,99,1,42,7,7,9,1,3,999,5,2005,4,3,2,1
2944,2021,10,18,4,3,4,6,6,602,99,99,1,19,2,2,4,1,3,999,5,2005,4,3,2,1
2945,2021,10,18,4,3,4,6,6,602,99,99,1,18,2,2,4,1,3,999,5,2005,4,3,2,1
2946,2021,10,18,4,3,4,6,6,602,99,99,1,19,2,2,4,1,3,999,5,2005,4,3,2,1
2947,2021,10,6,2,1,4,6,10,1021,99,99,1,38,6,6,8,1,13,999,1,9999,99,1,2,1
2948,2021,10,16,3,2,4,6,11,1101,5,99,1,999,16,12,18,9,4,67,5,9999,99,1,2,1
2949,2021,10,16,3,2,4,6,11,1101,5,99,2,19,2,2,4,1,4,67,5,9999,99,1,2,1
2950,2021,10,12,3,2,4,6,16,1613,99,99,1,22,3,3,5,1,4,999,3,9999,99,1,2,1
2951,2021,10,12,3,2,4,6,18,1804,99,99,1,79,14,11,16,1,4,76,99,9999,99,1,2,1
2952,2021,10,12,3,2,4,6,18,1804,99,99,1,68,12,11,14,1,4,76,99,9999,99,1,2,1
2953,2021,10,19,4,3,4,6,17,1703,99,99,1,30,5,5,7,1,14,999,99,9999,99,1,1,2
2954,2021,10,16,3,2,4,6,3,308,99,99,1,34,5,5,7,1,4,999,3,9999,99,1,2,1
2955,2021,10,21,4,3,4,6,3,308,99,99,1,21,3,3,5,1,4,2,5,9999,99,1,2,1
2956,2021,11,14,3,2,4,7,1,101,9,9,1,48,8,8,10,1,4,3,5,2021,6,1,2,1
2957,2021,11,2,1,1,4,7,1,114,99,99,1,19,2,2,4,1,4,999,99,9999,99,6,1,2
2958,2021,11,14,3,2,4,7,1,101,9,9,1,32,5,5,7,1,4,3,5,2021,6,1,2,1
2959,2021,11,14,3,2,4,7,1,101,9,9,2,29,4,4,6,1,4,3,5,2021,6,1,2,1
2960,2021,11,19,4,3,4,7,1,101,1,1,1,48,8,8,10,1,4,100,5,9999,99,1,2,1
2961,2021,11,19,4,3,4,7,1,101,1,1,1,35,6,6,8,1,4,100,5,9999,99,1,2,1
2962,2021,11,15,3,2,4,7,22,2207,99,99,1,52,9,9,11,1,2,27,9,9999,99,1,1,2
2963,2021,11,15,3,2,4,7,22,2207,99,99,1,22,3,3,5,1,2,27,9,9999,99,1,1,2
2964,2021,11,15,3,2,4,7,22,2207,99,99,1,16,2,2,4,2,2,27,9,9999,99,1,1,2
